"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","11","21/05/19-01:21:15","21/05/19-01:17:46","21/05/19-01:18:03","ENTRANT","3","Appelant : [LMFC] - 6F_5_MFC              341285","Appelé : [PTEL] - EPOS_112              337068","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","12","21/05/19-01:23:22","21/05/19-01:19:06","21/05/19-01:20:30","SORTANT","2","Appelant : [PTEL] - EPOS_096              337073","Appelé : [VoIP] - 6M_0_VoIP             336100","Etablissement : ETABLI en : 00H 00mn 04s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","13","21/05/19-01:45:22","21/05/19-01:42:00","21/05/19-01:42:15","ENTRANT","3","Appelant : [LMFC] - 8F_4_MFC              341285","Appelé : [PTEL] - EPOS_096              337074","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","14","21/05/19-01:45:59","21/05/19-01:42:48","21/05/19-01:42:48","","3","Appelant : [VoIP] - 7D_6_VoIP             337199","Appelé : [????] - ????                  334909","Etablissement : SATURATION_DEP en : 00H 00mn 00s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","15","21/05/19-01:46:13","21/05/19-01:42:48","21/05/19-01:42:48","","3","Appelant : [VoIP] - 8D_6_VoIP             337199","Appelé : [????] - ????                  334909","Etablissement : DEST_OCCUPEE en : 00H 00mn 00s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","16","21/05/19-02:09:00","21/05/19-02:04:05","21/05/19-02:05:21","SORTANT","3","Appelant : [PTEL] - EPOS_112              337068","Appelé : [LMFC] - 9D_4_MFC              344230","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","17","21/05/19-02:10:58","21/05/19-02:07:19","21/05/19-02:07:41","SORTANT","2","Appelant : [PTEL] - EPOS_096              337053","Appelé : [VoIP] - 7H_1_VoIP             337801","Etablissement : ETABLI en : 00H 00mn 10s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","18","21/05/19-02:11:48","21/05/19-02:07:55","21/05/19-02:08:24","ENTRANT","2","Appelant : [VoIP] - 7H_1_VoIP             337818","Appelé : [PTEL] - EPOS_112              337066","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","19","21/05/19-02:22:54","21/05/19-02:19:29","21/05/19-02:19:42","ENTRANT","2","Appelant : [VoIP] - 6M_1_VoIP             337821","Appelé : [PTEL] - EPOS_096              337074","Etablissement : ETABLI en : 00H 00mn 02s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","20","21/05/19-02:30:47","21/05/19-02:27:16","21/05/19-02:27:18","SORTANT","2","Appelant : [PTEL] - EPOS_096              337074","Appelé : [VoIP] - 7D_5_VoIP             338052","Etablissement : NON_REPONSE en : 00H 00mn 00s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","21","21/05/19-02:31:12","21/05/19-02:27:19","21/05/19-02:27:55","SORTANT","2","Appelant : [PTEL] - EPOS_096              337056","Appelé : [VoIP] - 6M_5_VoIP             338057","Etablissement : NON_REPONSE en : 00H 00mn 00s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","22","21/05/19-02:31:12","21/05/19-02:27:38","21/05/19-02:28:09","ENTRANT","3","Appelant : [LMFC] - 7L_5_MFC              341239","Appelé : [PTEL] - EPOS_096              337074","Etablissement : ETABLI en : 00H 00mn 17s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","23","21/05/19-02:33:15","21/05/19-02:29:29","21/05/19-02:29:47","SORTANT","2","Appelant : [PTEL] - EPOS_096              337070","Appelé : [VoIP] - 6H_5_VoIP             338056","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","24","21/05/19-02:35:10","21/05/19-02:31:36","21/05/19-02:31:46","SORTANT","2","Appelant : [PTEL] - EPOS_096              337070","Appelé : [VoIP] - 8H_5_VoIP             338056","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","25","21/05/19-02:38:19","21/05/19-02:34:56","21/05/19-02:35:11","SORTANT","2","Appelant : [PTEL] - EPOS_096              337057","Appelé : [VoIP] - 7D_3_VoIP             337623","Etablissement : ETABLI en : 00H 00mn 04s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","26","21/05/19-02:39:51","21/05/19-02:35:37","21/05/19-02:36:34","SORTANT","3","Appelant : [PTEL] - EPOS_096              337070","Appelé : [LMFC] - 9D_4_MFC              344230","Etablissement : ETABLI en : 00H 00mn 04s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","27","21/05/19-02:42:08","21/05/19-02:38:28","21/05/19-02:38:40","SORTANT","2","Appelant : [PTEL] - EPOS_096              337050","Appelé : [VoIP] - 8M_3_VoIP             337608","Etablissement : ETABLI en : 00H 00mn 03s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","28","21/05/19-02:42:18","21/05/19-02:38:49","21/05/19-02:39:10","SORTANT","2","Appelant : [PTEL] - EPOS_112              337065","Appelé : [VoIP] - 7M_2_VoIP             337531","Etablissement : ETABLI en : 00H 00mn 05s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","29","21/05/19-02:46:28","21/05/19-02:42:51","21/05/19-02:42:51","","3","Appelant : [VoIP] - 7D_6_VoIP             337199","Appelé : [????] - ????                  334909","Etablissement : SATURATION_DEP en : 00H 00mn 00s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","30","21/05/19-02:45:31","21/05/19-02:42:51","21/05/19-02:42:51","","3","Appelant : [VoIP] - 8D_6_VoIP             337199","Appelé : [????] - ????                  334909","Etablissement : DEST_OCCUPEE en : 00H 00mn 00s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","31","21/05/19-02:49:48","21/05/19-02:46:22","21/05/19-02:46:38","ENTRANT","3","Appelant : [LMFC] - 6F_2_MFC              344220","Appelé : [PTEL] - EPOS_096              337079","Etablissement : ETABLI en : 00H 00mn 05s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","32","21/05/19-02:55:00","21/05/19-02:51:05","21/05/19-02:51:48","SORTANT","2","Appelant : [PTEL] - EPOS_096              337070","Appelé : [VoIP] - 8D_5_VoIP             338056","Etablissement : ETABLI en : 00H 00mn 04s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","33","21/05/19-03:00:32","21/05/19-02:55:50","21/05/19-02:57:00","ENTRANT","2","Appelant : [VoIP] - 6H_0_VoIP             337285","Appelé : [PTEL] - EPOS_112              337078","Etablissement : ETABLI en : 00H 00mn 06s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","34","21/05/19-03:05:10","21/05/19-03:01:32","21/05/19-03:01:47","ENTRANT","2","Appelant : [VoIP] - 7M_5_VoIP             338038","Appelé : [PTEL] - EPOS_112              337063","Etablissement : ETABLI en : 00H 00mn 05s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","35","21/05/19-03:05:35","21/05/19-03:02:13","21/05/19-03:02:31","SORTANT","2","Appelant : [PTEL] - EPOS_096              337070","Appelé : [VoIP] - 7M_5_VoIP             338056","Etablissement : ETABLI en : 00H 00mn 05s","Libération : DEMANDE","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","36","21/05/19-03:12:17","21/05/19-03:08:41","21/05/19-03:08:51","SORTANT","2","Appelant : [PTEL] - EPOS_112              337058","Appelé : [VoIP] - 7M_0_VoIP             337270","Etablissement : ETABLI en : 00H 00mn 04s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","37","21/05/19-03:12:41","21/05/19-03:08:55","21/05/19-03:09:15","SORTANT","2","Appelant : [PTEL] - EPOS_112              337066","Appelé : [VoIP] - 7M_1_VoIP             337804","Etablissement : ETABLI en : 00H 00mn 05s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
"Compte : Historique","ARTEMIS","Rapport : Consultation détaillée des tickets de communication","Généré le : 21/05/2019 à : 12:29:15","Tri : Chronologique en fonction de la date de début de communication","Page 1/1","Communications commencées entre le : 21/05/2019 - 00:00:00 et le : 21/05/2019 - 23:59:59","","","","","","","N°","","Enregistrement","Début de COM","Fin de COM","Type","Prio","Journée du : 21/05/19","38","21/05/19-03:13:58","21/05/19-03:10:18","21/05/19-03:10:50","ENTRANT","2","Appelant : [VoIP] - 8D_0_VoIP             337285","Appelé : [PTEL] - EPOS_112              337078","Etablissement : ETABLI en : 00H 00mn 07s","Libération : DEMANDEUR","","Total : 1 796 éléments","  Fin du Rapport  ","Rapport : Consultation détaillée des tickets de communication"
